id,word_id,ice,eng,answer,test_id,condition,knows_icelandic,youtube_usage
15c05f54,9,haf,sea,sea,0,N,No,0-15 minutes
15c05f54,39,árangur,success,success,0,N,No,0-15 minutes
15c05f54,1,fjall,mountain,mountain,0,N,No,0-15 minutes
15c05f54,32,safn,museum,museum,0,N,No,0-15 minutes
15c05f54,28,gluggi,window,window,0,N,No,0-15 minutes
15c05f54,21,heyra,hear,hear,0,N,No,0-15 minutes
15c05f54,22,hugsa,think,remember,0,N,No,0-15 minutes
15c05f54,18,hlaupa,run,run,0,N,No,0-15 minutes
15c05f54,16,gráta,cry,cry,0,N,No,0-15 minutes
15c05f54,20,sjá,see,see,0,N,No,0-15 minutes
15c05f54,8,tungl,moon,moon,0,N,No,0-15 minutes
15c05f54,36,hreyfa,move,move,0,N,No,0-15 minutes
15c05f54,24,framkvæmt,implementation,implementation,0,N,No,0-15 minutes
15c05f54,26,borg,city,city,0,N,No,0-15 minutes
15c05f54,23,vita,know,know,0,N,No,0-15 minutes
15c05f54,17,borða,eat,eat,0,N,No,0-15 minutes
15c05f54,2,eldur,fire,fire,0,N,No,0-15 minutes
15c05f54,19,ganga,walk,walk,0,N,No,0-15 minutes
15c05f54,3,gleði,joy,happiness,0,N,No,0-15 minutes
15c05f54,31,heppinn,lucky,lucky,0,N,No,0-15 minutes
15c05f54,4,draumur,dream,dream,1,P,No,0-15 minutes
15c05f54,33,ferð,trip,trip,1,P,No,0-15 minutes
15c05f54,34,rödd,voice,voice,1,P,No,0-15 minutes
15c05f54,29,mynd,picture,picture,1,P,No,0-15 minutes
15c05f54,30,þögn,silence,silence,1,P,No,0-15 minutes
15c05f54,38,verkefni,project,none,1,P,No,0-15 minutes
15c05f54,10,ást,love,love,1,P,No,0-15 minutes
15c05f54,35,sársauki,pain,pain,1,P,No,0-15 minutes
15c05f54,37,fjöldi,number,river,1,P,No,0-15 minutes
15c05f54,14,vinna,work,win,1,P,No,0-15 minutes
15c05f54,13,synda,swim,swim,1,P,No,0-15 minutes
15c05f54,7,haust,autumn,autumn,1,P,No,0-15 minutes
15c05f54,6,vor,spring,spring,1,P,No,0-15 minutes
15c05f54,25,forystumaður,leader,leader,1,P,No,0-15 minutes
15c05f54,27,hurð,door,door,1,P,No,0-15 minutes
15c05f54,11,friður,peace,peace,1,P,No,0-15 minutes
15c05f54,15,hlæja,laugh,lie,1,P,No,0-15 minutes
15c05f54,40,skap,mood,feeling,1,P,No,0-15 minutes
15c05f54,5,hljóð,sound,sound,1,P,No,0-15 minutes
15c05f54,12,reiði,anger,anger,1,P,No,0-15 minutes
