id,word_id,ice,eng,answer,test_id,condition,knows_icelandic,youtube_usage
175425d8,1,fjall,mountain,none,0,N,No,16-45 minutes
175425d8,28,gluggi,window,none,0,N,No,16-45 minutes
175425d8,29,mynd,picture,none,0,N,No,16-45 minutes
175425d8,12,reiði,anger,none,0,N,No,16-45 minutes
175425d8,36,hreyfa,move,none,0,N,No,16-45 minutes
175425d8,16,gráta,cry,none,0,N,No,16-45 minutes
175425d8,35,sársauki,pain,none,0,N,No,16-45 minutes
175425d8,24,framkvæmt,implementation,none,0,N,No,16-45 minutes
175425d8,19,ganga,walk,none,0,N,No,16-45 minutes
175425d8,23,vita,know,none,0,N,No,16-45 minutes
175425d8,5,hljóð,sound,none,0,N,No,16-45 minutes
175425d8,20,sjá,see,none,0,N,No,16-45 minutes
175425d8,3,gleði,joy,none,0,N,No,16-45 minutes
175425d8,6,vor,spring,none,0,N,No,16-45 minutes
175425d8,13,synda,swim,none,0,N,No,16-45 minutes
175425d8,30,þögn,silence,none,0,N,No,16-45 minutes
175425d8,31,heppinn,lucky,none,0,N,No,16-45 minutes
175425d8,9,haf,sea,none,0,N,No,16-45 minutes
175425d8,18,hlaupa,run,none,0,N,No,16-45 minutes
175425d8,39,árangur,success,none,0,N,No,16-45 minutes
175425d8,15,hlæja,laugh,none,1,P,No,16-45 minutes
175425d8,33,ferð,trip,none,1,P,No,16-45 minutes
175425d8,40,skap,mood,none,1,P,No,16-45 minutes
175425d8,32,safn,museum,none,1,P,No,16-45 minutes
175425d8,34,rödd,voice,none,1,P,No,16-45 minutes
175425d8,8,tungl,moon,none,1,P,No,16-45 minutes
175425d8,25,forystumaður,leader,none,1,P,No,16-45 minutes
175425d8,38,verkefni,project,none,1,P,No,16-45 minutes
175425d8,22,hugsa,think,none,1,P,No,16-45 minutes
175425d8,7,haust,autumn,none,1,P,No,16-45 minutes
175425d8,4,draumur,dream,none,1,P,No,16-45 minutes
175425d8,14,vinna,work,none,1,P,No,16-45 minutes
175425d8,11,friður,peace,none,1,P,No,16-45 minutes
175425d8,26,borg,city,none,1,P,No,16-45 minutes
175425d8,37,fjöldi,number,none,1,P,No,16-45 minutes
175425d8,21,heyra,hear,none,1,P,No,16-45 minutes
175425d8,2,eldur,fire,none,1,P,No,16-45 minutes
175425d8,10,ást,love,none,1,P,No,16-45 minutes
175425d8,27,hurð,door,none,1,P,No,16-45 minutes
175425d8,17,borða,eat,none,1,P,No,16-45 minutes
