id,word_id,ice,eng,answer,test_id,condition,knows_icelandic,youtube_usage
876f1414,25,forystumaður,leader,impementation,0,N,No,0-15 minutes
876f1414,18,hlaupa,run,lucky,0,N,No,0-15 minutes
876f1414,12,reiði,anger,anger,0,N,No,0-15 minutes
876f1414,1,fjall,mountain,mountain,0,N,No,0-15 minutes
876f1414,40,skap,mood,none,0,N,No,0-15 minutes
876f1414,31,heppinn,lucky,lucky,0,N,No,0-15 minutes
876f1414,13,synda,swim,swim,0,N,No,0-15 minutes
876f1414,15,hlæja,laugh,lucky,0,N,No,0-15 minutes
876f1414,6,vor,spring,spring,0,N,No,0-15 minutes
876f1414,22,hugsa,think,none,0,N,No,0-15 minutes
876f1414,20,sjá,see,see,0,N,No,0-15 minutes
876f1414,23,vita,know,know,0,N,No,0-15 minutes
876f1414,19,ganga,walk,walk,0,N,No,0-15 minutes
876f1414,24,framkvæmt,implementation,none,0,N,No,0-15 minutes
876f1414,21,heyra,hear,lucky,0,N,No,0-15 minutes
876f1414,11,friður,peace,peace,0,N,No,0-15 minutes
876f1414,4,draumur,dream,dream,0,N,No,0-15 minutes
876f1414,33,ferð,trip,,0,N,No,0-15 minutes
876f1414,9,haf,sea,sea,0,N,No,0-15 minutes
876f1414,36,hreyfa,move,move,0,N,No,0-15 minutes
876f1414,38,verkefni,project,none,1,P,No,0-15 minutes
876f1414,28,gluggi,window,window,1,P,No,0-15 minutes
876f1414,8,tungl,moon,none,1,P,No,0-15 minutes
876f1414,17,borða,eat,none,1,P,No,0-15 minutes
876f1414,27,hurð,door,voice,1,P,No,0-15 minutes
876f1414,30,þögn,silence,silence,1,P,No,0-15 minutes
876f1414,26,borg,city,city,1,P,No,0-15 minutes
876f1414,29,mynd,picture,none,1,P,No,0-15 minutes
876f1414,35,sársauki,pain,none,1,P,No,0-15 minutes
876f1414,34,rödd,voice,voice,1,P,No,0-15 minutes
876f1414,7,haust,autumn,autumn,1,P,No,0-15 minutes
876f1414,39,árangur,success,success,1,P,No,0-15 minutes
876f1414,16,gráta,cry,none,1,P,No,0-15 minutes
876f1414,10,ást,love,love,1,P,No,0-15 minutes
876f1414,2,eldur,fire,fire,1,P,No,0-15 minutes
876f1414,3,gleði,joy,joy,1,P,No,0-15 minutes
876f1414,14,vinna,work,win,1,P,No,0-15 minutes
876f1414,5,hljóð,sound,sound,1,P,No,0-15 minutes
876f1414,37,fjöldi,number,number,1,P,No,0-15 minutes
876f1414,32,safn,museum,museum,1,P,No,0-15 minutes
