id,word_id,ice,eng,answer,test_id,condition,knows_icelandic,youtube_usage
38471d30,5,hljóð,sound,sound,0,N,No,16-45 minutes
38471d30,4,draumur,dream,dream,0,N,No,16-45 minutes
38471d30,38,verkefni,project,project,0,N,No,16-45 minutes
38471d30,10,ást,love,love,0,N,No,16-45 minutes
38471d30,23,vita,know,know,0,N,No,16-45 minutes
38471d30,12,reiði,anger,anger,0,N,No,16-45 minutes
38471d30,14,vinna,work,know,0,N,No,16-45 minutes
38471d30,26,borg,city,city,0,N,No,16-45 minutes
38471d30,7,haust,autumn,autumn,0,N,No,16-45 minutes
38471d30,16,gráta,cry,cry,0,N,No,16-45 minutes
38471d30,25,forystumaður,leader,leader,0,N,No,16-45 minutes
38471d30,33,ferð,trip,trip,0,N,No,16-45 minutes
38471d30,17,borða,eat,eat,0,N,No,16-45 minutes
38471d30,13,synda,swim,swim,0,N,No,16-45 minutes
38471d30,21,heyra,hear,hear,0,N,No,16-45 minutes
38471d30,34,rödd,voice,voice,0,N,No,16-45 minutes
38471d30,31,heppinn,lucky,lucky,0,N,No,16-45 minutes
38471d30,39,árangur,success,success,0,N,No,16-45 minutes
38471d30,1,fjall,mountain,mountain,0,N,No,16-45 minutes
38471d30,6,vor,spring,for,0,N,No,16-45 minutes
38471d30,3,gleði,joy,none,1,P,No,16-45 minutes
38471d30,32,safn,museum,museum,1,P,No,16-45 minutes
38471d30,20,sjá,see,see,1,P,No,16-45 minutes
38471d30,27,hurð,door,none,1,P,No,16-45 minutes
38471d30,40,skap,mood,mood,1,P,No,16-45 minutes
38471d30,24,framkvæmt,implementation,implementation,1,P,No,16-45 minutes
38471d30,19,ganga,walk,walk,1,P,No,16-45 minutes
38471d30,37,fjöldi,number,number,1,P,No,16-45 minutes
38471d30,30,þögn,silence,silence,1,P,No,16-45 minutes
38471d30,8,tungl,moon,moon,1,P,No,16-45 minutes
38471d30,28,gluggi,window,window,1,P,No,16-45 minutes
38471d30,15,hlæja,laugh,laugh,1,P,No,16-45 minutes
38471d30,11,friður,peace,peace,1,P,No,16-45 minutes
38471d30,18,hlaupa,run,run,1,P,No,16-45 minutes
38471d30,29,mynd,picture,none,1,P,No,16-45 minutes
38471d30,2,eldur,fire,fire,1,P,No,16-45 minutes
38471d30,36,hreyfa,move,move,1,P,No,16-45 minutes
38471d30,22,hugsa,think,none,1,P,No,16-45 minutes
38471d30,9,haf,sea,sea,1,P,No,16-45 minutes
38471d30,35,sársauki,pain,|,1,P,No,16-45 minutes
